study,participant_id,arm,condition_id,item,value,E_sub,E_info,E_func,E_selfID,E_transition,condition_role,position,attention_pass
catman_pilot_v1,P049,manipulation,A09,pc_sub,7,human,retain,retain,deny,continuous,anchor,8,1
catman_pilot_v1,P049,manipulation,A09,pc_info,7,human,retain,retain,deny,continuous,anchor,8,1
catman_pilot_v1,P049,manipulation,A09,pc_func,7,human,retain,retain,deny,continuous,anchor,8,1
catman_pilot_v1,P049,manipulation,A09,pc_self,1,human,retain,retain,deny,continuous,anchor,8,1
catman_pilot_v1,P049,manipulation,A09,pc_tran,1,human,retain,retain,deny,continuous,anchor,8,1
catman_pilot_v1,P049,manipulation,C03,pc_sub,7,human,lost,retain,affirm,continuous,standard,9,1
catman_pilot_v1,P049,manipulation,C03,pc_info,1,human,lost,retain,affirm,continuous,standard,9,1
catman_pilot_v1,P049,manipulation,C03,pc_func,7,human,lost,retain,affirm,continuous,standard,9,1
catman_pilot_v1,P049,manipulation,C03,pc_self,7,human,lost,retain,affirm,continuous,standard,9,1
catman_pilot_v1,P049,manipulation,C03,pc_tran,1,human,lost,retain,affirm,continuous,standard,9,1
catman_pilot_v1,P049,manipulation,C07,pc_sub,1,cat,retain,retain,affirm,discontinuous,standard,10,1
catman_pilot_v1,P049,manipulation,C07,pc_info,7,cat,retain,retain,affirm,discontinuous,standard,10,1
catman_pilot_v1,P049,manipulation,C07,pc_func,7,cat,retain,retain,affirm,discontinuous,standard,10,1
catman_pilot_v1,P049,manipulation,C07,pc_self,7,cat,retain,retain,affirm,discontinuous,standard,10,1
catman_pilot_v1,P049,manipulation,C07,pc_tran,4,cat,retain,retain,affirm,discontinuous,standard,10,1
catman_pilot_v1,P049,manipulation,C07,k_copy,4,cat,retain,retain,affirm,discontinuous,standard,10,1
catman_pilot_v1,P049,manipulation,C07,k_term,4,cat,retain,retain,affirm,discontinuous,standard,10,1
catman_pilot_v1,P070,judgment,C01,j_identity,6,human,retain,retain,affirm,continuous,standard,1,1
catman_pilot_v1,P070,judgment,C01,j_likeness,6,human,retain,retain,affirm,continuous,standard,1,1
catman_pilot_v1,P070,judgment,C01,j_relationship,6,human,retain,retain,affirm,continuous,standard,1,1
catman_pilot_v1,P070,judgment,C01,j_obligation,7,human,retain,retain,affirm,continuous,standard,1,1
catman_pilot_v1,P070,judgment,C01,j_treatment,4,human,retain,retain,affirm,continuous,standard,1,1
catman_pilot_v1,P070,judgment,C04,j_identity,7,human,retain,limited,affirm,continuous,standard,2,1
catman_pilot_v1,P070,judgment,C04,j_likeness,6,human,retain,limited,affirm,continuous,standard,2,1
catman_pilot_v1,P070,judgment,C04,j_relationship,7,human,retain,limited,affirm,continuous,standard,2,1
catman_pilot_v1,P070,judgment,C04,j_obligation,7,human,retain,limited,affirm,continuous,standard,2,1
catman_pilot_v1,P070,judgment,C04,j_treatment,7,human,retain,limited,affirm,continuous,standard,2,1
catman_pilot_v1,P070,judgment,C02,j_identity,1,cat,retain,retain,affirm,continuous,standard,3,1
catman_pilot_v1,P070,judgment,C02,j_likeness,1,cat,retain,retain,affirm,continuous,standard,3,1
catman_pilot_v1,P070,judgment,C02,j_relationship,2,cat,retain,retain,affirm,continuous,standard,3,1
catman_pilot_v1,P070,judgment,C02,j_obligation,1,cat,retain,retain,affirm,continuous,standard,3,1
catman_pilot_v1,P070,judgment,C02,j_treatment,1,cat,retain,retain,affirm,continuous,standard,3,1
catman_pilot_v1,P070,judgment,C05,j_identity,7,human,retain,retain,uncertain,continuous,standard,4,1
catman_pilot_v1,P070,judgment,C05,j_likeness,7,human,retain,retain,uncertain,continuous,standard,4,1
catman_pilot_v1,P070,judgment,C05,j_relationship,6,human,retain,retain,uncertain,continuous,standard,4,1
catman_pilot_v1,P070,judgment,C05,j_obligation,6,human,retain,retain,uncertain,continuous,standard,4,1
catman_pilot_v1,P070,judgment,C05,j_treatment,6,human,retain,retain,uncertain,continuous,standard,4,1
catman_pilot_v1,P070,judgment,C07,j_identity,1,cat,retain,retain,affirm,discontinuous,standard,5,1
catman_pilot_v1,P070,judgment,C07,j_likeness,1,cat,retain,retain,affirm,discontinuous,standard,5,1
catman_pilot_v1,P070,judgment,C07,j_relationship,1,cat,retain,retain,affirm,discontinuous,standard,5,1
catman_pilot_v1,P070,judgment,C07,j_obligation,1,cat,retain,retain,affirm,discontinuous,standard,5,1
catman_pilot_v1,P070,judgment,C07,j_treatment,1,cat,retain,retain,affirm,discontinuous,standard,5,1
catman_pilot_v1,P070,judgment,C08,j_identity,6,human,lost,retain,affirm,discontinuous,standard,6,1
catman_pilot_v1,P070,judgment,C08,j_likeness,6,human,lost,retain,affirm,discontinuous,standard,6,1
catman_pilot_v1,P070,judgment,C08,j_relationship,7,human,lost,retain,affirm,discontinuous,standard,6,1
catman_pilot_v1,P070,judgment,C08,j_obligation,7,human,lost,retain,affirm,discontinuous,standard,6,1
catman_pilot_v1,P070,judgment,C08,j_treatment,7,human,lost,retain,affirm,discontinuous,standard,6,1
catman_pilot_v1,P070,judgment,A10,j_ab,1,cat,retain,retain,affirm,parallel,anchor,7,1
catman_pilot_v1,P070,judgment,A10,j_ac,1,cat,retain,retain,affirm,parallel,anchor,7,1
catman_pilot_v1,P070,judgment,A10,j_bc,1,cat,retain,retain,affirm,parallel,anchor,7,1
catman_pilot_v1,P070,judgment,A10,j_excl,6,cat,retain,retain,affirm,parallel,anchor,7,1
catman_pilot_v1,P070,judgment,A10,j_relationship,1,cat,retain,retain,affirm,parallel,anchor,7,1
catman_pilot_v1,P070,judgment,A10,j_obligation,1,cat,retain,retain,affirm,parallel,anchor,7,1
catman_pilot_v1,P070,judgment,A10,j_treatment,2,cat,retain,retain,affirm,parallel,anchor,7,1
catman_pilot_v1,P070,judgment,C06,j_identity,5,human,retain,retain,affirm,discontinuous,standard,8,1
catman_pilot_v1,P070,judgment,C06,j_likeness,5,human,retain,retain,affirm,discontinuous,standard,8,1
catman_pilot_v1,P070,judgment,C06,j_relationship,5,human,retain,retain,affirm,discontinuous,standard,8,1
catman_pilot_v1,P070,judgment,C06,j_obligation,6,human,retain,retain,affirm,discontinuous,standard,8,1
catman_pilot_v1,P070,judgment,C06,j_treatment,7,human,retain,retain,affirm,discontinuous,standard,8,1
catman_pilot_v1,P070,judgment,A09,j_identity,6,human,retain,retain,deny,continuous,anchor,9,1
catman_pilot_v1,P070,judgment,A09,j_likeness,7,human,retain,retain,deny,continuous,anchor,9,1
catman_pilot_v1,P070,judgment,A09,j_relationship,7,human,retain,retain,deny,continuous,anchor,9,1
catman_pilot_v1,P070,judgment,A09,j_obligation,7,human,retain,retain,deny,continuous,anchor,9,1
catman_pilot_v1,P070,judgment,A09,j_treatment,7,human,retain,retain,deny,continuous,anchor,9,1
catman_pilot_v1,P070,judgment,A09,v_epistemic,1,human,retain,retain,deny,continuous,anchor,9,1
catman_pilot_v1,P070,judgment,A09,v_normative,1,human,retain,retain,deny,continuous,anchor,9,1
catman_pilot_v1,P070,judgment,C03,j_identity,7,human,lost,retain,affirm,continuous,standard,10,1
catman_pilot_v1,P070,judgment,C03,j_likeness,7,human,lost,retain,affirm,continuous,standard,10,1
catman_pilot_v1,P070,judgment,C03,j_relationship,7,human,lost,retain,affirm,continuous,standard,10,1
catman_pilot_v1,P070,judgment,C03,j_obligation,7,human,lost,retain,affirm,continuous,standard,10,1
catman_pilot_v1,P070,judgment,C03,j_treatment,7,human,lost,retain,affirm,continuous,standard,10,1
catman_pilot_v1,P043,judgment,C05,j_identity,7,human,retain,retain,uncertain,continuous,standard,1,1
catman_pilot_v1,P043,judgment,C05,j_likeness,7,human,retain,retain,uncertain,continuous,standard,1,1
catman_pilot_v1,P043,judgment,C05,j_relationship,7,human,retain,retain,uncertain,continuous,standard,1,1
catman_pilot_v1,P043,judgment,C05,j_obligation,7,human,retain,retain,uncertain,continuous,standard,1,1
catman_pilot_v1,P043,judgment,C05,j_treatment,7,human,retain,retain,uncertain,continuous,standard,1,1
catman_pilot_v1,P043,judgment,C07,j_identity,3,cat,retain,retain,affirm,discontinuous,standard,2,1
catman_pilot_v1,P043,judgment,C07,j_likeness,3,cat,retain,retain,affirm,discontinuous,standard,2,1
catman_pilot_v1,P043,judgment,C07,j_relationship,7,cat,retain,retain,affirm,discontinuous,standard,2,1
catman_pilot_v1,P043,judgment,C07,j_obligation,7,cat,retain,retain,affirm,discontinuous,standard,2,1
catman_pilot_v1,P043,judgment,C07,j_treatment,3,cat,retain,retain,affirm,discontinuous,standard,2,1
catman_pilot_v1,P043,judgment,C03,j_identity,2,human,lost,retain,affirm,continuous,standard,3,1
catman_pilot_v1,P043,judgment,C03,j_likeness,2,human,lost,retain,affirm,continuous,standard,3,1
catman_pilot_v1,P043,judgment,C03,j_relationship,1,human,lost,retain,affirm,continuous,standard,3,1
catman_pilot_v1,P043,judgment,C03,j_obligation,1,human,lost,retain,affirm,continuous,standard,3,1
catman_pilot_v1,P043,judgment,C03,j_treatment,1,human,lost,retain,affirm,continuous,standard,3,1
catman_pilot_v1,P043,judgment,C08,j_identity,6,human,lost,retain,affirm,discontinuous,standard,4,1
catman_pilot_v1,P043,judgment,C08,j_likeness,6,human,lost,retain,affirm,discontinuous,standard,4,1
catman_pilot_v1,P043,judgment,C08,j_relationship,2,human,lost,retain,affirm,discontinuous,standard,4,1
catman_pilot_v1,P043,judgment,C08,j_obligation,1,human,lost,retain,affirm,discontinuous,standard,4,1
catman_pilot_v1,P043,judgment,C08,j_treatment,6,human,lost,retain,affirm,discontinuous,standard,4,1
catman_pilot_v1,P043,judgment,A09,j_identity,6,human,retain,retain,deny,continuous,anchor,5,1
catman_pilot_v1,P043,judgment,A09,j_likeness,6,human,retain,retain,deny,continuous,anchor,5,1
catman_pilot_v1,P043,judgment,A09,j_relationship,5,human,retain,retain,deny,continuous,anchor,5,1
catman_pilot_v1,P043,judgment,A09,j_obligation,5,human,retain,retain,deny,continuous,anchor,5,1
catman_pilot_v1,P043,judgment,A09,j_treatment,6,human,retain,retain,deny,continuous,anchor,5,1
catman_pilot_v1,P043,judgment,A09,v_epistemic,7,human,retain,retain,deny,continuous,anchor,5,1
catman_pilot_v1,P043,judgment,A09,v_normative,6,human,retain,retain,deny,continuous,anchor,5,1
catman_pilot_v1,P043,judgment,C02,j_identity,2,cat,retain,retain,affirm,continuous,standard,6,1
catman_pilot_v1,P043,judgment,C02,j_likeness,2,cat,retain,retain,affirm,continuous,standard,6,1
catman_pilot_v1,P043,judgment,C02,j_relationship,2,cat,retain,retain,affirm,continuous,standard,6,1
catman_pilot_v1,P043,judgment,C02,j_obligation,2,cat,retain,retain,affirm,continuous,standard,6,1
catman_pilot_v1,P043,judgment,C02,j_treatment,3,cat,retain,retain,affirm,continuous,standard,6,1
catman_pilot_v1,P043,judgment,A10,j_ab,7,cat,retain,retain,affirm,parallel,anchor,7,1
catman_pilot_v1,P043,judgment,A10,j_ac,1,cat,retain,retain,affirm,parallel,anchor,7,1
catman_pilot_v1,P043,judgment,A10,j_bc,3,cat,retain,retain,affirm,parallel,anchor,7,1
catman_pilot_v1,P043,judgment,A10,j_excl,7,cat,retain,retain,affirm,parallel,anchor,7,1
catman_pilot_v1,P043,judgment,A10,j_relationship,7,cat,retain,retain,affirm,parallel,anchor,7,1
catman_pilot_v1,P043,judgment,A10,j_obligation,7,cat,retain,retain,affirm,parallel,anchor,7,1
catman_pilot_v1,P043,judgment,A10,j_treatment,7,cat,retain,retain,affirm,parallel,anchor,7,1
catman_pilot_v1,P043,judgment,C01,j_identity,2,human,retain,retain,affirm,continuous,standard,8,1
catman_pilot_v1,P043,judgment,C01,j_likeness,2,human,retain,retain,affirm,continuous,standard,8,1
catman_pilot_v1,P043,judgment,C01,j_relationship,1,human,retain,retain,affirm,continuous,standard,8,1
catman_pilot_v1,P043,judgment,C01,j_obligation,1,human,retain,retain,affirm,continuous,standard,8,1
catman_pilot_v1,P043,judgment,C01,j_treatment,1,human,retain,retain,affirm,continuous,standard,8,1
catman_pilot_v1,P043,judgment,C06,j_identity,7,human,retain,retain,affirm,discontinuous,standard,9,1
catman_pilot_v1,P043,judgment,C06,j_likeness,7,human,retain,retain,affirm,discontinuous,standard,9,1
catman_pilot_v1,P043,judgment,C06,j_relationship,7,human,retain,retain,affirm,discontinuous,standard,9,1
catman_pilot_v1,P043,judgment,C06,j_obligation,7,human,retain,retain,affirm,discontinuous,standard,9,1
catman_pilot_v1,P043,judgment,C06,j_treatment,7,human,retain,retain,affirm,discontinuous,standard,9,1
catman_pilot_v1,P043,judgment,C04,j_identity,1,human,retain,limited,affirm,continuous,standard,10,1
catman_pilot_v1,P043,judgment,C04,j_likeness,1,human,retain,limited,affirm,continuous,standard,10,1
catman_pilot_v1,P043,judgment,C04,j_relationship,2,human,retain,limited,affirm,continuous,standard,10,1
catman_pilot_v1,P043,judgment,C04,j_obligation,2,human,retain,limited,affirm,continuous,standard,10,1
catman_pilot_v1,P043,judgment,C04,j_treatment,1,human,retain,limited,affirm,continuous,standard,10,1
catman_pilot_v1,P059,manipulation,C05,pc_sub,7,human,retain,retain,uncertain,continuous,standard,1,1
catman_pilot_v1,P059,manipulation,C05,pc_info,7,human,retain,retain,uncertain,continuous,standard,1,1
catman_pilot_v1,P059,manipulation,C05,pc_func,7,human,retain,retain,uncertain,continuous,standard,1,1
catman_pilot_v1,P059,manipulation,C05,pc_self,1,human,retain,retain,uncertain,continuous,standard,1,1
catman_pilot_v1,P059,manipulation,C05,pc_tran,7,human,retain,retain,uncertain,continuous,standard,1,1
catman_pilot_v1,P059,manipulation,C08,pc_sub,7,human,lost,retain,affirm,discontinuous,standard,2,1
catman_pilot_v1,P059,manipulation,C08,pc_info,1,human,lost,retain,affirm,discontinuous,standard,2,1
catman_pilot_v1,P059,manipulation,C08,pc_func,7,human,lost,retain,affirm,discontinuous,standard,2,1
catman_pilot_v1,P059,manipulation,C08,pc_self,7,human,lost,retain,affirm,discontinuous,standard,2,1
catman_pilot_v1,P059,manipulation,C08,pc_tran,1,human,lost,retain,affirm,discontinuous,standard,2,1
catman_pilot_v1,P059,manipulation,C08,k_copy,2,human,lost,retain,affirm,discontinuous,standard,2,1
catman_pilot_v1,P059,manipulation,C08,k_term,2,human,lost,retain,affirm,discontinuous,standard,2,1
catman_pilot_v1,P059,manipulation,C03,pc_sub,7,human,lost,retain,affirm,continuous,standard,3,1
catman_pilot_v1,P059,manipulation,C03,pc_info,1,human,lost,retain,affirm,continuous,standard,3,1
catman_pilot_v1,P059,manipulation,C03,pc_func,7,human,lost,retain,affirm,continuous,standard,3,1
catman_pilot_v1,P059,manipulation,C03,pc_self,7,human,lost,retain,affirm,continuous,standard,3,1
catman_pilot_v1,P059,manipulation,C03,pc_tran,7,human,lost,retain,affirm,continuous,standard,3,1
catman_pilot_v1,P059,manipulation,C04,pc_sub,7,human,retain,limited,affirm,continuous,standard,4,1
catman_pilot_v1,P059,manipulation,C04,pc_info,7,human,retain,limited,affirm,continuous,standard,4,1
catman_pilot_v1,P059,manipulation,C04,pc_func,2,human,retain,limited,affirm,continuous,standard,4,1
catman_pilot_v1,P059,manipulation,C04,pc_self,7,human,retain,limited,affirm,continuous,standard,4,1
catman_pilot_v1,P059,manipulation,C04,pc_tran,7,human,retain,limited,affirm,continuous,standard,4,1
catman_pilot_v1,P059,manipulation,C02,pc_sub,1,cat,retain,retain,affirm,continuous,standard,5,1
catman_pilot_v1,P059,manipulation,C02,pc_info,7,cat,retain,retain,affirm,continuous,standard,5,1
catman_pilot_v1,P059,manipulation,C02,pc_func,5,cat,retain,retain,affirm,continuous,standard,5,1
catman_pilot_v1,P059,manipulation,C02,pc_self,7,cat,retain,retain,affirm,continuous,standard,5,1
catman_pilot_v1,P059,manipulation,C02,pc_tran,7,cat,retain,retain,affirm,continuous,standard,5,1
catman_pilot_v1,P059,manipulation,C01,pc_sub,7,human,retain,retain,affirm,continuous,standard,6,1
catman_pilot_v1,P059,manipulation,C01,pc_info,7,human,retain,retain,affirm,continuous,standard,6,1
catman_pilot_v1,P059,manipulation,C01,pc_func,7,human,retain,retain,affirm,continuous,standard,6,1
catman_pilot_v1,P059,manipulation,C01,pc_self,7,human,retain,retain,affirm,continuous,standard,6,1
catman_pilot_v1,P059,manipulation,C01,pc_tran,7,human,retain,retain,affirm,continuous,standard,6,1
catman_pilot_v1,P059,manipulation,A09,pc_sub,7,human,retain,retain,deny,continuous,anchor,7,1
catman_pilot_v1,P059,manipulation,A09,pc_info,7,human,retain,retain,deny,continuous,anchor,7,1
catman_pilot_v1,P059,manipulation,A09,pc_func,5,human,retain,retain,deny,continuous,anchor,7,1
catman_pilot_v1,P059,manipulation,A09,pc_self,1,human,retain,retain,deny,continuous,anchor,7,1
catman_pilot_v1,P059,manipulation,A09,pc_tran,7,human,retain,retain,deny,continuous,anchor,7,1
catman_pilot_v1,P059,manipulation,C06,pc_sub,7,human,retain,retain,affirm,discontinuous,standard,8,1
catman_pilot_v1,P059,manipulation,C06,pc_info,7,human,retain,retain,affirm,discontinuous,standard,8,1
catman_pilot_v1,P059,manipulation,C06,pc_func,7,human,retain,retain,affirm,discontinuous,standard,8,1
catman_pilot_v1,P059,manipulation,C06,pc_self,7,human,retain,retain,affirm,discontinuous,standard,8,1
catman_pilot_v1,P059,manipulation,C06,pc_tran,1,human,retain,retain,affirm,discontinuous,standard,8,1
catman_pilot_v1,P059,manipulation,C06,k_copy,3,human,retain,retain,affirm,discontinuous,standard,8,1
catman_pilot_v1,P059,manipulation,C06,k_term,2,human,retain,retain,affirm,discontinuous,standard,8,1
catman_pilot_v1,P059,manipulation,A10,k_copy,3,cat,retain,retain,affirm,parallel,anchor,9,1
catman_pilot_v1,P059,manipulation,A10,k_term,2,cat,retain,retain,affirm,parallel,anchor,9,1
catman_pilot_v1,P059,manipulation,A10,k_coex,7,cat,retain,retain,affirm,parallel,anchor,9,1
catman_pilot_v1,P059,manipulation,A10,pc_sub,6,cat,retain,retain,affirm,parallel,anchor,9,1
catman_pilot_v1,P059,manipulation,A10,pc_info,6,cat,retain,retain,affirm,parallel,anchor,9,1
catman_pilot_v1,P059,manipulation,A10,pc_func,6,cat,retain,retain,affirm,parallel,anchor,9,1
catman_pilot_v1,P059,manipulation,A10,pc_self,6,cat,retain,retain,affirm,parallel,anchor,9,1
catman_pilot_v1,P059,manipulation,A10,pc_tran,3,cat,retain,retain,affirm,parallel,anchor,9,1
catman_pilot_v1,P059,manipulation,C07,pc_sub,1,cat,retain,retain,affirm,discontinuous,standard,10,1
catman_pilot_v1,P059,manipulation,C07,pc_info,7,cat,retain,retain,affirm,discontinuous,standard,10,1
catman_pilot_v1,P059,manipulation,C07,pc_func,5,cat,retain,retain,affirm,discontinuous,standard,10,1
catman_pilot_v1,P059,manipulation,C07,pc_self,7,cat,retain,retain,affirm,discontinuous,standard,10,1
catman_pilot_v1,P059,manipulation,C07,pc_tran,1,cat,retain,retain,affirm,discontinuous,standard,10,1
catman_pilot_v1,P059,manipulation,C07,k_copy,5,cat,retain,retain,affirm,discontinuous,standard,10,1
catman_pilot_v1,P059,manipulation,C07,k_term,2,cat,retain,retain,affirm,discontinuous,standard,10,1
catman_pilot_v1,P020,manipulation,C02,pc_sub,2,cat,retain,retain,affirm,continuous,standard,1,1
catman_pilot_v1,P020,manipulation,C02,pc_info,6,cat,retain,retain,affirm,continuous,standard,1,1
catman_pilot_v1,P020,manipulation,C02,pc_func,6,cat,retain,retain,affirm,continuous,standard,1,1
catman_pilot_v1,P020,manipulation,C02,pc_self,6,cat,retain,retain,affirm,continuous,standard,1,1
catman_pilot_v1,P020,manipulation,C02,pc_tran,6,cat,retain,retain,affirm,continuous,standard,1,1
catman_pilot_v1,P020,manipulation,C05,pc_sub,6,human,retain,retain,uncertain,continuous,standard,2,1
catman_pilot_v1,P020,manipulation,C05,pc_info,6,human,retain,retain,uncertain,continuous,standard,2,1
catman_pilot_v1,P020,manipulation,C05,pc_func,6,human,retain,retain,uncertain,continuous,standard,2,1
catman_pilot_v1,P020,manipulation,C05,pc_self,5,human,retain,retain,uncertain,continuous,standard,2,1
catman_pilot_v1,P020,manipulation,C05,pc_tran,6,human,retain,retain,uncertain,continuous,standard,2,1
catman_pilot_v1,P020,manipulation,C01,pc_sub,6,human,retain,retain,affirm,continuous,standard,3,1
catman_pilot_v1,P020,manipulation,C01,pc_info,6,human,retain,retain,affirm,continuous,standard,3,1
catman_pilot_v1,P020,manipulation,C01,pc_func,6,human,retain,retain,affirm,continuous,standard,3,1
catman_pilot_v1,P020,manipulation,C01,pc_self,6,human,retain,retain,affirm,continuous,standard,3,1
catman_pilot_v1,P020,manipulation,C01,pc_tran,6,human,retain,retain,affirm,continuous,standard,3,1
catman_pilot_v1,P020,manipulation,C08,pc_sub,6,human,lost,retain,affirm,discontinuous,standard,4,1
catman_pilot_v1,P020,manipulation,C08,pc_info,2,human,lost,retain,affirm,discontinuous,standard,4,1
catman_pilot_v1,P020,manipulation,C08,pc_func,6,human,lost,retain,affirm,discontinuous,standard,4,1
catman_pilot_v1,P020,manipulation,C08,pc_self,2,human,lost,retain,affirm,discontinuous,standard,4,1
catman_pilot_v1,P020,manipulation,C08,pc_tran,2,human,lost,retain,affirm,discontinuous,standard,4,1
catman_pilot_v1,P020,manipulation,C08,k_copy,6,human,lost,retain,affirm,discontinuous,standard,4,1
catman_pilot_v1,P020,manipulation,C08,k_term,4,human,lost,retain,affirm,discontinuous,standard,4,1
catman_pilot_v1,P020,manipulation,C04,pc_sub,6,human,retain,limited,affirm,continuous,standard,5,1
catman_pilot_v1,P020,manipulation,C04,pc_info,6,human,retain,limited,affirm,continuous,standard,5,1
catman_pilot_v1,P020,manipulation,C04,pc_func,2,human,retain,limited,affirm,continuous,standard,5,1
catman_pilot_v1,P020,manipulation,C04,pc_self,2,human,retain,limited,affirm,continuous,standard,5,1
catman_pilot_v1,P020,manipulation,C04,pc_tran,4,human,retain,limited,affirm,continuous,standard,5,1
catman_pilot_v1,P020,manipulation,C03,pc_sub,6,human,lost,retain,affirm,continuous,standard,6,1
catman_pilot_v1,P020,manipulation,C03,pc_info,2,human,lost,retain,affirm,continuous,standard,6,1
catman_pilot_v1,P020,manipulation,C03,pc_func,6,human,lost,retain,affirm,continuous,standard,6,1
catman_pilot_v1,P020,manipulation,C03,pc_self,6,human,lost,retain,affirm,continuous,standard,6,1
catman_pilot_v1,P020,manipulation,C03,pc_tran,6,human,lost,retain,affirm,continuous,standard,6,1
catman_pilot_v1,P020,manipulation,A10,k_copy,6,cat,retain,retain,affirm,parallel,anchor,7,1
catman_pilot_v1,P020,manipulation,A10,k_term,5,cat,retain,retain,affirm,parallel,anchor,7,1
catman_pilot_v1,P020,manipulation,A10,k_coex,6,cat,retain,retain,affirm,parallel,anchor,7,1
catman_pilot_v1,P020,manipulation,A10,pc_sub,6,cat,retain,retain,affirm,parallel,anchor,7,1
catman_pilot_v1,P020,manipulation,A10,pc_info,6,cat,retain,retain,affirm,parallel,anchor,7,1
catman_pilot_v1,P020,manipulation,A10,pc_func,6,cat,retain,retain,affirm,parallel,anchor,7,1
catman_pilot_v1,P020,manipulation,A10,pc_self,6,cat,retain,retain,affirm,parallel,anchor,7,1
catman_pilot_v1,P020,manipulation,A10,pc_tran,6,cat,retain,retain,affirm,parallel,anchor,7,1
catman_pilot_v1,P020,manipulation,C07,pc_sub,2,cat,retain,retain,affirm,discontinuous,standard,8,1
catman_pilot_v1,P020,manipulation,C07,pc_info,6,cat,retain,retain,affirm,discontinuous,standard,8,1
catman_pilot_v1,P020,manipulation,C07,pc_func,6,cat,retain,retain,affirm,discontinuous,standard,8,1
catman_pilot_v1,P020,manipulation,C07,pc_self,6,cat,retain,retain,affirm,discontinuous,standard,8,1
catman_pilot_v1,P020,manipulation,C07,pc_tran,4,cat,retain,retain,affirm,discontinuous,standard,8,1
catman_pilot_v1,P020,manipulation,C07,k_copy,6,cat,retain,retain,affirm,discontinuous,standard,8,1
catman_pilot_v1,P020,manipulation,C07,k_term,2,cat,retain,retain,affirm,discontinuous,standard,8,1
catman_pilot_v1,P020,manipulation,C06,pc_sub,6,human,retain,retain,affirm,discontinuous,standard,9,1
catman_pilot_v1,P020,manipulation,C06,pc_info,6,human,retain,retain,affirm,discontinuous,standard,9,1
catman_pilot_v1,P020,manipulation,C06,pc_func,6,human,retain,retain,affirm,discontinuous,standard,9,1
catman_pilot_v1,P020,manipulation,C06,pc_self,6,human,retain,retain,affirm,discontinuous,standard,9,1
catman_pilot_v1,P020,manipulation,C06,pc_tran,6,human,retain,retain,affirm,discontinuous,standard,9,1
catman_pilot_v1,P020,manipulation,C06,k_copy,6,human,retain,retain,affirm,discontinuous,standard,9,1
catman_pilot_v1,P020,manipulation,C06,k_term,2,human,retain,retain,affirm,discontinuous,standard,9,1
catman_pilot_v1,P020,manipulation,A09,pc_sub,6,human,retain,retain,deny,continuous,anchor,10,1
catman_pilot_v1,P020,manipulation,A09,pc_info,6,human,retain,retain,deny,continuous,anchor,10,1
catman_pilot_v1,P020,manipulation,A09,pc_func,6,human,retain,retain,deny,continuous,anchor,10,1
catman_pilot_v1,P020,manipulation,A09,pc_self,6,human,retain,retain,deny,continuous,anchor,10,1
catman_pilot_v1,P020,manipulation,A09,pc_tran,6,human,retain,retain,deny,continuous,anchor,10,1
catman_pilot_v1,P051,judgment,C03,j_identity,4,human,lost,retain,affirm,continuous,standard,1,1
catman_pilot_v1,P051,judgment,C03,j_likeness,6,human,lost,retain,affirm,continuous,standard,1,1
catman_pilot_v1,P051,judgment,C03,j_relationship,2,human,lost,retain,affirm,continuous,standard,1,1
catman_pilot_v1,P051,judgment,C03,j_obligation,3,human,lost,retain,affirm,continuous,standard,1,1
catman_pilot_v1,P051,judgment,C03,j_treatment,5,human,lost,retain,affirm,continuous,standard,1,1
catman_pilot_v1,P051,judgment,C06,j_identity,5,human,retain,retain,affirm,discontinuous,standard,2,1
catman_pilot_v1,P051,judgment,C06,j_likeness,7,human,retain,retain,affirm,discontinuous,standard,2,1
catman_pilot_v1,P051,judgment,C06,j_relationship,6,human,retain,retain,affirm,discontinuous,standard,2,1
catman_pilot_v1,P051,judgment,C06,j_obligation,6,human,retain,retain,affirm,discontinuous,standard,2,1
catman_pilot_v1,P051,judgment,C06,j_treatment,7,human,retain,retain,affirm,discontinuous,standard,2,1
catman_pilot_v1,P051,judgment,C05,j_identity,5,human,retain,retain,uncertain,continuous,standard,3,1
catman_pilot_v1,P051,judgment,C05,j_likeness,7,human,retain,retain,uncertain,continuous,standard,3,1
catman_pilot_v1,P051,judgment,C05,j_relationship,5,human,retain,retain,uncertain,continuous,standard,3,1
catman_pilot_v1,P051,judgment,C05,j_obligation,6,human,retain,retain,uncertain,continuous,standard,3,1
catman_pilot_v1,P051,judgment,C05,j_treatment,6,human,retain,retain,uncertain,continuous,standard,3,1
catman_pilot_v1,P051,judgment,C02,j_identity,5,cat,retain,retain,affirm,continuous,standard,4,1
catman_pilot_v1,P051,judgment,C02,j_likeness,1,cat,retain,retain,affirm,continuous,standard,4,1
catman_pilot_v1,P051,judgment,C02,j_relationship,5,cat,retain,retain,affirm,continuous,standard,4,1
catman_pilot_v1,P051,judgment,C02,j_obligation,5,cat,retain,retain,affirm,continuous,standard,4,1
catman_pilot_v1,P051,judgment,C02,j_treatment,3,cat,retain,retain,affirm,continuous,standard,4,1
catman_pilot_v1,P051,judgment,C01,j_identity,7,human,retain,retain,affirm,continuous,standard,5,1
catman_pilot_v1,P051,judgment,C01,j_likeness,6,human,retain,retain,affirm,continuous,standard,5,1
catman_pilot_v1,P051,judgment,C01,j_relationship,6,human,retain,retain,affirm,continuous,standard,5,1
catman_pilot_v1,P051,judgment,C01,j_obligation,6,human,retain,retain,affirm,continuous,standard,5,1
